timestamp,open,high,low,close,volume
1728000000000,2349.8,2352.83,2339.15,2340.36,6921.6592
1728003600000,2340.37,2378.92,2339.89,2377.56,16566.0853
1728007200000,2377.56,2380.0,2366.99,2370.4,10781.6514
1728010800000,2370.41,2371.87,2361.35,2367.06,3889.9902
1728014400000,2367.07,2381.4,2365.63,2374.22,8896.3548
1728018000000,2374.22,2385.12,2372.28,2383.34,5823.2308
1728021600000,2383.34,2387.58,2374.3,2374.97,5686.3476
1728025200000,2374.96,2386.28,2370.9,2381.6,9023.8397
1728028800000,2381.6,2393.52,2378.04,2381.51,10313.7143
1728032400000,2381.51,2387.82,2374.48,2377.15,7164.6453
1728036000000,2377.15,2380.3,2374.11,2375.17,3503.6003
1728039600000,2375.17,2386.49,2374.21,2386.2,3962.9595
1728043200000,2386.2,2399.05,2374.65,2397.35,17940.6705
1728046800000,2397.35,2399.99,2376.16,2378.59,15926.2883
1728050400000,2378.59,2383.3,2352.6,2367.21,17158.0439
1728054000000,2367.21,2418.41,2366.95,2417.05,28238.7258
1728057600000,2417.1,2441.64,2413.4,2433.73,25859.7157
1728061200000,2433.73,2437.4,2409.67,2415.25,12562.8677
1728064800000,2415.25,2432.46,2409.99,2432.2,7199.0087
1728068400000,2432.19,2436.1,2423.6,2428.9,6703.4552
1728072000000,2428.9,2431.74,2421.87,2429.3,4657.8411
1728075600000,2429.29,2431.22,2422.68,2424.35,3026.8565
1728079200000,2424.34,2428.35,2417.38,2420.91,3077.5266
1728082800000,2420.91,2421.5,2412.4,2414.41,4497.9386
1728086400000,2414.41,2425.16,2412.67,2425.15,4440.3937
1728090000000,2425.16,2428.23,2415.18,2417.91,4984.7478
1728093600000,2417.92,2418.66,2401.05,2401.57,5094.255
1728097200000,2401.58,2403.62,2390.26,2399.6,5836.857
1728100800000,2399.61,2409.19,2397.11,2405.56,3088.4104
1728104400000,2405.57,2417.95,2404.8,2417.94,3625.2607
1728108000000,2417.95,2427.0,2413.21,2424.28,3317.7002
1728111600000,2424.28,2426.16,2415.1,2415.1,4607.102
1728115200000,2415.11,2421.35,2415.1,2419.66,2871.8219
1728118800000,2419.67,2428.22,2418.66,2425.13,4642.8356
1728122400000,2425.12,2426.95,2417.34,2419.22,3347.677
1728126000000,2419.22,2422.25,2416.63,2417.19,3163.9194
1728129600000,2417.19,2422.8,2417.07,2422.8,3214.1194
1728133200000,2422.79,2424.15,2408.02,2409.91,6069.5848
1728136800000,2409.91,2418.86,2404.7,2414.46,4939.0478
1728140400000,2414.47,2417.0,2406.23,2415.01,6347.9621
1728144000000,2415.01,2416.1,2403.6,2404.82,3599.1577
1728147600000,2404.83,2410.62,2402.28,2410.15,2669.219
1728151200000,2410.16,2411.8,2396.0,2402.57,5999.5533
1728154800000,2402.57,2402.57,2392.8,2396.54,6528.2794
1728158400000,2396.54,2399.97,2390.05,2392.35,3909.2791
1728162000000,2392.35,2409.35,2392.12,2403.38,3484.7873
1728165600000,2403.39,2419.5,2403.03,2418.0,5060.7624
1728169200000,2418.0,2419.5,2411.28,2414.66,2897.4986
1728172800000,2414.66,2415.9,2407.0,2410.47,2567.9815
1728176400000,2410.48,2423.0,2408.76,2420.68,3702.7265
1728180000000,2420.68,2422.5,2414.11,2416.5,2470.7844
1728183600000,2416.5,2421.68,2413.2,2413.64,3124.0739
1728187200000,2413.63,2420.8,2410.35,2415.28,4184.0607
1728190800000,2415.28,2418.2,2411.63,2417.06,2173.4772
1728194400000,2417.06,2421.0,2413.63,2416.13,2358.4653
1728198000000,2416.13,2419.76,2416.13,2417.38,1839.4579
1728201600000,2417.39,2426.6,2415.4,2420.99,4075.159
1728205200000,2420.98,2428.0,2420.45,2422.01,2791.3028
1728208800000,2422.01,2422.5,2419.08,2420.04,2215.2461
1728212400000,2420.05,2430.73,2419.17,2426.63,4837.7078
1728216000000,2426.64,2433.74,2424.91,2429.42,4851.8473
1728219600000,2429.42,2437.59,2429.09,2431.06,4977.0984
1728223200000,2431.07,2457.8,2426.7,2452.9,10015.625
1728226800000,2452.89,2455.4,2439.31,2446.62,8341.2024
1728230400000,2446.62,2453.0,2436.4,2436.99,8098.3886
1728234000000,2436.99,2443.8,2435.4,2441.89,4101.0185
1728237600000,2441.9,2449.4,2441.18,2446.33,3529.4419
1728241200000,2446.33,2452.84,2438.95,2441.39,4356.1371
1728244800000,2441.4,2444.37,2437.6,2438.78,3090.6016
1728248400000,2438.77,2442.7,2415.65,2417.83,7535.5033
1728252000000,2417.83,2432.3,2417.65,2431.91,3612.5487
1728255600000,2431.9,2444.6,2431.8,2440.03,6902.8537
1728259200000,2440.02,2490.24,2435.84,2488.76,22528.3442
1728262800000,2488.78,2499.0,2483.64,2496.83,11997.6458
1728266400000,2496.83,2512.92,2495.6,2504.75,15402.6277
1728270000000,2504.74,2511.9,2488.0,2495.34,14977.4947
1728273600000,2495.34,2498.7,2486.5,2487.71,6559.0446
1728277200000,2487.71,2493.67,2481.01,2484.89,5733.0719
1728280800000,2484.9,2491.1,2483.07,2490.42,5549.1553
