timestamp,open,high,low,close,volume
1766188800000,7.52e-06,7.52e-06,7.47e-06,7.49e-06,25349504419.0
1766192400000,7.48e-06,7.5e-06,7.47e-06,7.49e-06,16814396560.0
1766196000000,7.49e-06,7.5e-06,7.47e-06,7.48e-06,25648626472.0
1766199600000,7.47e-06,7.48e-06,7.44e-06,7.45e-06,18764078398.0
1766203200000,7.45e-06,7.46e-06,7.41e-06,7.42e-06,15994468380.0
1766206800000,7.41e-06,7.43e-06,7.4e-06,7.4e-06,36446989418.0
1766210400000,7.4e-06,7.44e-06,7.4e-06,7.44e-06,14801868568.0
1766214000000,7.44e-06,7.48e-06,7.42e-06,7.48e-06,18264311508.0
1766217600000,7.48e-06,7.51e-06,7.46e-06,7.47e-06,52751310301.0
1766221200000,7.47e-06,7.49e-06,7.45e-06,7.46e-06,34389017985.0
1766224800000,7.46e-06,7.47e-06,7.44e-06,7.46e-06,15238838641.0
1766228400000,7.45e-06,7.51e-06,7.44e-06,7.51e-06,17267999084.0
1766232000000,7.5e-06,7.51e-06,7.46e-06,7.47e-06,11071062908.0
1766235600000,7.47e-06,7.47e-06,7.42e-06,7.45e-06,31003445469.0
1766239200000,7.45e-06,7.47e-06,7.41e-06,7.47e-06,40424300893.0
1766242800000,7.47e-06,7.48e-06,7.43e-06,7.44e-06,25216903572.0
1766246400000,7.45e-06,7.45e-06,7.42e-06,7.43e-06,16087615123.0
1766250000000,7.44e-06,7.46e-06,7.42e-06,7.44e-06,11339906618.0
1766253600000,7.43e-06,7.47e-06,7.43e-06,7.46e-06,18727225347.0
1766257200000,7.45e-06,7.46e-06,7.44e-06,7.45e-06,11499522689.0
1766260800000,7.44e-06,7.45e-06,7.43e-06,7.44e-06,11767441707.0
1766264400000,7.45e-06,7.48e-06,7.45e-06,7.46e-06,22363436665.0
1766268000000,7.46e-06,7.47e-06,7.42e-06,7.46e-06,16618655060.0
1766271600000,7.47e-06,7.47e-06,7.43e-06,7.43e-06,19315551142.0
1766275200000,7.43e-06,7.45e-06,7.42e-06,7.44e-06,19343639450.0
1766278800000,7.43e-06,7.43e-06,7.39e-06,7.41e-06,25992984295.0
1766282400000,7.41e-06,7.42e-06,7.34e-06,7.35e-06,46213554557.0
1766286000000,7.35e-06,7.4e-06,7.35e-06,7.39e-06,22823482329.0
1766289600000,7.4e-06,7.4e-06,7.37e-06,7.37e-06,17731167512.0
1766293200000,7.37e-06,7.4e-06,7.36e-06,7.38e-06,15915924956.0
1766296800000,7.38e-06,7.4e-06,7.38e-06,7.39e-06,15341750731.0
1766300400000,7.39e-06,7.42e-06,7.39e-06,7.4e-06,11987280498.0
1766304000000,7.4e-06,7.44e-06,7.38e-06,7.43e-06,16605877892.0
1766307600000,7.43e-06,7.46e-06,7.41e-06,7.44e-06,25270555510.0
1766311200000,7.44e-06,7.45e-06,7.38e-06,7.4e-06,24122686543.0
1766314800000,7.4e-06,7.41e-06,7.38e-06,7.39e-06,12526891426.0
1766318400000,7.39e-06,7.39e-06,7.31e-06,7.33e-06,31574789722.0
1766322000000,7.33e-06,7.33e-06,7.19e-06,7.2e-06,77544418500.0
1766325600000,7.2e-06,7.26e-06,7.19e-06,7.22e-06,27056498748.0
1766329200000,7.22e-06,7.24e-06,7.18e-06,7.23e-06,30944757210.0
1766332800000,7.24e-06,7.26e-06,7.2e-06,7.26e-06,19731141414.0
