timestamp,open,high,low,close,volume
1640131200000,48887.59,48949.86,48881.9,48946.82,23.26664
1640131260000,48946.83,48949.19,48913.92,48925.3,16.88108
1640131320000,48925.29,48963.03,48906.82,48931.78,26.1325
1640131380000,48931.79,48992.5,48920.2,48921.73,35.00317
1640131440000,48921.74,48973.89,48921.73,48932.99,23.63143
1640131500000,48932.98,48949.32,48911.07,48938.61,25.16221
1640131560000,48938.61,48947.33,48855.85,48856.17,19.16543
1640131620000,48856.18,48884.21,48762.33,48820.9,92.69645
1640131680000,48820.9,48849.41,48805.39,48846.11,10.03574
1640131740000,48846.11,48867.32,48842.22,48846.98,12.26075
1640131800000,48846.99,48892.42,48842.63,48884.21,14.83426
1640131860000,48882.85,48924.78,48882.85,48906.2,14.00324
1640131920000,48906.2,48929.91,48872.98,48872.99,24.39953
1640131980000,48872.99,48880.28,48850.91,48861.99,7.48762
1640132040000,48862.0,48900.0,48861.99,48899.99,11.86483
1640132100000,48899.99,48927.0,48899.99,48927.0,10.83991
1640132160000,48926.99,48934.25,48923.25,48924.99,4.89363
1640132220000,48924.98,48954.99,48924.01,48954.96,9.11402
1640132280000,48954.97,48963.65,48918.91,48918.92,19.16511
1640132340000,48918.92,48934.86,48917.87,48934.85,7.96953
1640132400000,48934.85,48953.61,48918.0,48918.01,23.66726
1640132460000,48918.0,48926.95,48910.02,48912.03,5.8648
1640132520000,48912.03,48949.48,48912.02,48944.12,13.7196
1640132580000,48944.12,48954.92,48930.41,48930.41,22.55574
1640132640000,48930.41,48947.3,48930.41,48932.05,12.65627
1640132700000,48932.06,48950.03,48909.99,48922.92,21.4181
1640132760000,48922.92,48952.56,48906.62,48946.99,10.7186
1640132820000,48946.99,48961.25,48920.07,48928.99,18.18937
1640132880000,48928.98,48938.25,48921.46,48932.35,7.7956
1640132940000,48932.35,48945.27,48924.16,48930.01,9.37262
1640133000000,48930.0,48930.01,48900.0,48905.12,10.17565
1640133060000,48905.12,48922.51,48905.11,48914.72,8.56577
1640133120000,48914.73,48933.65,48914.11,48924.46,10.88416
1640133180000,48924.46,48957.03,48913.02,48935.01,9.11091
1640133240000,48935.0,48945.67,48926.56,48940.1,8.10694
1640133300000,48940.1,48947.16,48865.29,48865.3,31.03042
1640133360000,48865.29,48884.06,48858.77,48880.86,8.44595
1640133420000,48883.61,48924.96,48881.48,48913.98,42.28011
1640133480000,48913.98,48920.0,48903.81,48911.63,6.02781
1640133540000,48911.63,48947.62,48909.16,48946.99,8.77942
1640133600000,48946.98,48946.99,48920.01,48926.01,5.56916
1640133660000,48926.0,48938.57,48908.71,48910.51,5.96784
1640133720000,48910.52,48910.52,48850.83,48864.53,12.14376
1640133780000,48864.53,48878.26,48860.0,48860.01,7.39398
1640133840000,48860.0,48882.52,48860.0,48862.25,7.34865
1640133900000,48862.25,48880.81,48850.22,48858.0,12.0258
1640133960000,48858.0,48882.47,48850.14,48882.47,9.25967
1640134020000,48882.46,48888.0,48828.29,48828.29,7.9081
1640134080000,48828.3,48828.3,48736.91,48738.4,26.34269
1640134140000,48738.4,48780.6,48660.0,48682.58,47.519
1640134200000,48682.58,48710.26,48660.03,48691.04,22.02187
1640134260000,48691.03,48741.6,48691.03,48726.47,12.28765
1640134320000,48726.48,48750.0,48705.39,48749.99,43.90463
1640134380000,48749.99,48750.54,48695.36,48710.7,17.26871
1640134440000,48710.69,48732.91,48700.34,48732.9,11.46645
1640134500000,48732.91,48736.64,48708.26,48733.98,7.72471
1640134560000,48733.98,48738.57,48630.01,48637.6,33.11374
1640134620000,48637.61,48669.78,48632.65,48652.3,14.60663
1640134680000,48652.3,48681.59,48649.02,48668.61,15.83069
1640134740000,48668.61,48668.62,48630.05,48644.13,9.48586
1640134800000,48644.12,48645.43,48600.0,48609.73,22.08838
1640134860000,48609.74,48644.11,48602.74,48644.11,18.35231
1640134920000,48644.11,48656.83,48629.79,48642.29,12.66526
1640134980000,48642.28,48653.44,48642.28,48652.38,9.04996
1640135040000,48652.39,48680.82,48651.14,48680.82,10.38012
1640135100000,48680.82,48698.49,48672.91,48672.91,10.63613
1640135160000,48672.93,48681.01,48600.0,48620.97,33.17654
1640135220000,48620.96,48650.0,48615.73,48650.0,18.05317
1640135280000,48650.0,48650.0,48609.74,48631.14,8.90236
1640135340000,48631.15,48631.15,48600.0,48622.0,11.71467
1640135400000,48622.0,48648.51,48614.82,48623.15,8.97191
1640135460000,48623.15,48639.86,48614.11,48639.86,4.1401
1640135520000,48639.85,48642.34,48619.27,48640.29,13.0025
1640135580000,48640.29,48680.78,48635.49,48672.56,13.34309
1640135640000,48672.56,48689.86,48672.55,48676.59,9.76666
1640135700000,48676.59,48698.57,48676.58,48696.98,8.27907
1640135760000,48698.56,48716.0,48680.65,48690.57,22.07468
1640135820000,48690.58,48714.93,48690.57,48705.52,9.38243
