timestamp,open,high,low,close,volume
1752192000000,2.5471,2.5472,2.5119,2.5277,10974792.4
1752195600000,2.5277,2.5539,2.5258,2.5534,6535769.4
1752199200000,2.5535,2.5929,2.5483,2.5883,13167157.8
1752202800000,2.5884,2.5899,2.5657,2.5764,8222258.9
1752206400000,2.5763,2.5763,2.5551,2.5752,7251423.5
1752210000000,2.5751,2.5985,2.5746,2.5824,13301052.6
1752213600000,2.5824,2.597,2.5642,2.5711,10725015.8
1752217200000,2.5712,2.597,2.5536,2.5792,12256242.2
1752220800000,2.5791,2.6017,2.5791,2.587,12517908.4
1752224400000,2.5869,2.6141,2.579,2.6132,11005930.1
1752228000000,2.6132,2.6511,2.6073,2.6472,19018751.2
1752231600000,2.6473,2.6607,2.6066,2.6287,17109642.6
1752235200000,2.6287,2.6966,2.625,2.6952,19673934.0
1752238800000,2.6953,2.8254,2.6723,2.8007,54987892.7
1752242400000,2.8007,2.8392,2.7396,2.8238,59052140.2
1752246000000,2.8237,2.975,2.7588,2.7724,121024537.6
1752249600000,2.7724,2.8097,2.6919,2.7856,60497160.9
1752253200000,2.7856,2.8163,2.7533,2.7991,20663693.3
1752256800000,2.799,2.8416,2.797,2.8329,17099697.7
1752260400000,2.8329,2.858,2.8037,2.858,18866461.4
1752264000000,2.858,2.858,2.7572,2.7575,25991761.5
1752267600000,2.7575,2.7758,2.7092,2.7405,23517949.5
1752271200000,2.7404,2.7527,2.6596,2.7014,35498747.0
1752274800000,2.7014,2.7419,2.6971,2.7322,16401913.3
1752278400000,2.7323,2.7452,2.6882,2.7202,14177850.8
1752282000000,2.7202,2.8305,2.7202,2.8235,23616342.6
1752285600000,2.8235,2.8479,2.792,2.7923,17717116.6
1752289200000,2.7923,2.8222,2.7875,2.8006,13250999.5
1752292800000,2.8006,2.8063,2.7696,2.7748,13301866.0
1752296400000,2.7749,2.799,2.7616,2.7888,13985822.8
1752300000000,2.7888,2.7965,2.7656,2.7918,6377135.8
1752303600000,2.7918,2.7942,2.7558,2.7675,8004360.4
1752307200000,2.7675,2.7929,2.7658,2.7903,12367156.0
1752310800000,2.7903,2.8253,2.7823,2.8211,11478106.7
1752314400000,2.821,2.8466,2.8097,2.8367,11457007.4
1752318000000,2.8368,2.8476,2.7972,2.8054,17455955.1
1752321600000,2.8054,2.8087,2.7555,2.7865,17959564.5
1752325200000,2.7865,2.7901,2.7485,2.7759,18993381.9
1752328800000,2.776,2.7982,2.7522,2.7566,11094349.8
1752332400000,2.7566,2.768,2.6629,2.6812,44389961.1
1752336000000,2.6813,2.7252,2.6701,2.7069,16260049.8
1752339600000,2.707,2.74,2.7044,2.7241,12693297.1
1752343200000,2.724,2.7454,2.7188,2.7397,13508814.5
1752346800000,2.7396,2.7534,2.7263,2.737,11895368.1
1752350400000,2.737,2.7373,2.6841,2.6843,14426661.4
1752354000000,2.6842,2.7364,2.6837,2.727,7486766.2
1752357600000,2.7271,2.738,2.7055,2.7379,4587663.6
1752361200000,2.7379,2.7484,2.7213,2.7395,5031554.3
1752364800000,2.7395,2.7559,2.7232,2.7391,7348620.7
1752368400000,2.739,2.7669,2.7339,2.7612,6209779.6
1752372000000,2.7613,2.7859,2.7426,2.7762,9542025.2
1752375600000,2.7763,2.7838,2.7623,2.7684,7076473.7
1752379200000,2.7684,2.7839,2.7583,2.7808,4621527.2
1752382800000,2.7808,2.7875,2.7707,2.7707,6105027.7
1752386400000,2.7707,2.8144,2.7677,2.7925,10061123.1
1752390000000,2.7926,2.8078,2.7858,2.7992,7878365.3
1752393600000,2.7991,2.8202,2.7834,2.794,14087492.6
1752397200000,2.7941,2.8023,2.771,2.7767,7360579.0
1752400800000,2.7766,2.7967,2.7716,2.776,5652828.2
1752404400000,2.776,2.7919,2.776,2.7889,5563407.7
1752408000000,2.7888,2.8286,2.7825,2.8211,14119804.8
1752411600000,2.8211,2.8558,2.7988,2.8322,21222184.8
