timestamp,open,high,low,close,volume
1739491200000,2675.87,2677.0,2675.87,2677.0,182.0766
1739491260000,2676.99,2677.38,2674.5,2674.99,148.3784
1739491320000,2675.0,2675.0,2673.04,2673.19,95.4
1739491380000,2673.18,2673.19,2671.55,2671.61,233.869
1739491440000,2671.6,2672.5,2671.51,2671.51,110.9828
1739491500000,2671.52,2672.8,2671.51,2672.79,83.8675
1739491560000,2672.8,2673.19,2671.6,2671.61,132.923
1739491620000,2671.61,2671.61,2667.99,2667.99,303.5976
1739491680000,2667.99,2668.4,2667.0,2667.49,172.0851
1739491740000,2667.49,2668.41,2667.49,2667.84,125.4941
1739491800000,2667.84,2668.85,2667.19,2668.12,118.2604
1739491860000,2668.12,2668.74,2667.17,2668.73,125.1866
1739491920000,2668.74,2668.74,2667.49,2668.2,77.7499
1739491980000,2668.2,2668.3,2668.04,2668.3,66.8124
1739492040000,2668.29,2668.5,2664.46,2666.69,952.1905
1739492100000,2666.69,2667.26,2665.9,2665.91,129.4228
1739492160000,2665.9,2665.91,2664.5,2665.82,154.4988
1739492220000,2665.82,2665.83,2664.6,2665.82,163.4268
1739492280000,2665.83,2669.68,2665.83,2669.68,81.3884
1739492340000,2669.7,2670.0,2669.19,2669.67,88.2674
1739492400000,2669.67,2671.85,2669.67,2671.85,31.2294
1739492460000,2671.85,2671.85,2670.3,2671.84,89.1948
1739492520000,2671.84,2672.33,2671.31,2672.33,58.3779
1739492580000,2672.33,2673.05,2671.61,2671.61,83.8339
1739492640000,2671.61,2673.92,2671.61,2673.69,33.2235
1739492700000,2673.7,2674.2,2673.69,2673.89,44.3402
1739492760000,2673.9,2674.34,2672.1,2673.87,64.1393
1739492820000,2673.87,2674.33,2673.84,2674.19,38.4834
1739492880000,2674.2,2675.29,2674.16,2675.29,144.157
1739492940000,2675.3,2677.27,2675.29,2677.26,131.4375
1739493000000,2677.27,2683.1,2676.98,2679.29,986.0085
1739493060000,2679.3,2679.3,2677.22,2677.23,265.5098
1739493120000,2677.22,2678.5,2676.43,2676.8,86.6902
1739493180000,2676.8,2677.7,2676.8,2677.02,33.9649
1739493240000,2677.02,2677.49,2676.88,2676.91,41.91
1739493300000,2676.92,2676.92,2674.23,2674.23,166.4217
1739493360000,2674.23,2674.23,2671.43,2672.18,256.4187
1739493420000,2672.19,2672.19,2669.84,2670.19,143.6468
1739493480000,2670.19,2670.86,2669.41,2670.17,86.526
1739493540000,2670.18,2670.88,2668.54,2668.54,127.4521
1739493600000,2668.55,2671.86,2668.54,2671.86,71.881
1739493660000,2671.85,2672.43,2670.18,2670.18,73.0861
1739493720000,2670.18,2670.18,2668.27,2668.29,96.9909
1739493780000,2668.29,2670.4,2668.29,2670.4,48.1198
1739493840000,2670.39,2670.43,2668.15,2668.64,72.3237
1739493900000,2668.65,2668.9,2667.52,2667.84,123.2417
1739493960000,2667.83,2667.83,2665.23,2666.42,154.1119
1739494020000,2666.41,2668.46,2665.99,2666.99,48.8
1739494080000,2666.99,2670.24,2666.99,2670.11,81.9232
1739494140000,2670.1,2670.86,2669.8,2670.0,71.1418
1739494200000,2670.0,2672.8,2670.0,2672.8,32.1089
1739494260000,2672.8,2672.8,2671.5,2672.22,111.5328
1739494320000,2672.22,2672.87,2671.85,2672.01,148.9228
1739494380000,2672.0,2673.32,2671.7,2673.32,72.7874
1739494440000,2673.31,2673.99,2672.99,2673.89,112.1324
1739494500000,2673.89,2674.36,2673.05,2673.84,27.457
1739494560000,2673.83,2673.84,2672.8,2673.46,75.6913
1739494620000,2673.46,2673.87,2672.8,2672.86,104.986
1739494680000,2672.87,2674.66,2672.52,2674.66,43.4828
1739494740000,2674.7,2675.27,2674.33,2675.27,58.6502
